state_abb,year,srf_agreements,srf_total_amount,population,gdp,srf_per_capita,srf_per_gdp,srf_cumulative
AK,2001,1.0,300000.0,633714.0,28660900000.0,0.4733996724074267,1.0467221894636944e-05,300000.0
AK,2002,0.0,0.0,642337.0,29884500000.0,0.0,0.0,300000.0
AK,2003,0.0,0.0,648414.0,32115800000.0,0.0,0.0,300000.0
AK,2004,0.0,0.0,659286.0,35389500000.0,0.0,0.0,300000.0
AK,2005,0.0,0.0,666946.0,40459900000.0,0.0,0.0,300000.0
AK,2006,0.0,0.0,675302.0,44951700000.0,0.0,0.0,300000.0
AK,2007,0.0,0.0,680300.0,49456400000.0,0.0,0.0,300000.0
AK,2008,0.0,0.0,687455.0,55246700000.0,0.0,0.0,300000.0
AK,2009,0.0,0.0,698895.0,50165900000.0,0.0,0.0,300000.0
AK,2010,0.0,0.0,713982.0,53654000000.0,0.0,0.0,300000.0
AK,2011,0.0,0.0,722349.0,56912300000.0,0.0,0.0,300000.0
AK,2012,0.0,0.0,730810.0,58320700000.0,0.0,0.0,300000.0
AK,2013,1.0,196928.0,737626.0,57533000000.0,0.26697540487997984,3.422870352667165e-06,496928.0
AK,2014,0.0,0.0,737075.0,56587400000.0,0.0,0.0,496928.0
AK,2015,2.0,1533700.0,738430.0,51574200000.0,2.076974120769741,2.9737737085597063e-05,2030628.0
AK,2016,3.0,17000000.0,742575.0,51121800000.0,22.893310440022894,0.00033253915159481864,19030628.0
AK,2017,2.0,7303000.0,740983.0,53550900000.0,9.855826651893498,0.00013637492553813288,26333628.0
AK,2018,3.0,3974000.0,736624.0,54762000000.0,5.394882599535177,7.256856944596618e-05,30307628.0
AK,2019,4.0,3478677.0,733603.0,54549600000.0,4.7419067261175325,6.37708984117207e-05,33786305.0
AK,2020,2.0,6014867.0,733017.0,51861700000.0,8.205630974452161,0.0001159789787068299,39801172.0
AK,2021,8.0,20996626.0,734420.0,59363000000.0,28.589398436861742,0.0003536988696662904,60797798.0
AK,2022,10.0,17930079.0,734442.0,65682500000.0,24.41319940853056,0.000272981068016595,78727877.0
AK,2023,4.0,8269957.0,736510.0,68232700000.0,11.228573950116088,0.00012120225346498087,86997834.0
AK,2024,11.0,19299824.0,740133.0,71567200000.0,26.07615658266825,0.00026967415240501235,106297658.0
AK,2025,8.0,18795843.0,740133.0,71567200000.0,25.395223561170763,0.00026263208564817405,125093501.0
AL,2001,0.0,0.0,4467634.0,123534500000.0,0.0,0.0,0.0
AL,2002,0.0,0.0,4480089.0,128380900000.0,0.0,0.0,0.0
AL,2003,0.0,0.0,4503491.0,135212600000.0,0.0,0.0,0.0
AL,2004,0.0,0.0,4530729.0,148379100000.0,0.0,0.0,0.0
AL,2005,0.0,0.0,4569805.0,158677300000.0,0.0,0.0,0.0
AL,2006,0.0,0.0,4628981.0,166048200000.0,0.0,0.0,0.0
AL,2007,0.0,0.0,4672840.0,172247000000.0,0.0,0.0,0.0
AL,2008,0.0,0.0,4718206.0,174665600000.0,0.0,0.0,0.0
AL,2009,0.0,0.0,4757938.0,170876500000.0,0.0,0.0,0.0
AL,2010,0.0,0.0,4785514.0,177510700000.0,0.0,0.0,0.0
AL,2011,0.0,0.0,4799642.0,182896700000.0,0.0,0.0,0.0
AL,2012,0.0,0.0,4816632.0,188280700000.0,0.0,0.0,0.0
AL,2013,0.0,0.0,4831586.0,193981500000.0,0.0,0.0,0.0
AL,2014,0.0,0.0,4843737.0,197064400000.0,0.0,0.0,0.0
AL,2015,0.0,0.0,4854803.0,203113300000.0,0.0,0.0,0.0
AL,2016,0.0,0.0,4866824.0,208824300000.0,0.0,0.0,0.0
AL,2017,0.0,0.0,4877989.0,216615500000.0,0.0,0.0,0.0
AL,2018,0.0,0.0,4891628.0,226263800000.0,0.0,0.0,0.0
AL,2019,0.0,0.0,4907965.0,234798200000.0,0.0,0.0,0.0
AL,2020,9.0,17587402.11,5033094.0,235859000000.0,3.494352004949639,7.456744118307971e-05,17587402.11
AL,2021,10.0,78439258.33,5049196.0,260325000000.0,15.53499969698146,0.0003013128140977624,96026660.44
AL,2022,8.0,74038555.6,5076181.0,286873300000.0,14.585483772150756,0.000258087997732797,170065216.04
AL,2023,4.0,61357425.0,5117673.0,309543800000.0,11.989321123096376,0.0001982188788791764,231422641.04
AL,2024,7.0,19475169.0,5157699.0,325345100000.0,3.775941364550355,5.986003477538159e-05,250897810.04
AL,2025,5.0,39300607.25,5157699.0,325345100000.0,7.619794650676591,0.00012079667789679328,290198417.28999996
AR,2001,0.0,0.0,2691571.0,71099600000.0,0.0,0.0,0.0
AR,2002,0.0,0.0,2705927.0,74453100000.0,0.0,0.0,0.0
AR,2003,0.0,0.0,2724816.0,79009700000.0,0.0,0.0,0.0
AR,2004,0.0,0.0,2749686.0,85928600000.0,0.0,0.0,0.0
AR,2005,0.0,0.0,2781097.0,91133400000.0,0.0,0.0,0.0
AR,2006,0.0,0.0,2821761.0,96073700000.0,0.0,0.0,0.0
AR,2007,0.0,0.0,2848650.0,98325000000.0,0.0,0.0,0.0
AR,2008,0.0,0.0,2874554.0,100206700000.0,0.0,0.0,0.0
AR,2009,0.0,0.0,2896843.0,97783900000.0,0.0,0.0,0.0
AR,2010,0.0,0.0,2921998.0,101699300000.0,0.0,0.0,0.0
AR,2011,0.0,0.0,2941038.0,105697600000.0,0.0,0.0,0.0
AR,2012,0.0,0.0,2952876.0,108836000000.0,0.0,0.0,0.0
AR,2013,0.0,0.0,2960459.0,114021100000.0,0.0,0.0,0.0
AR,2014,0.0,0.0,2968759.0,117388700000.0,0.0,0.0,0.0
AR,2015,0.0,0.0,2979732.0,118573600000.0,0.0,0.0,0.0
AR,2016,1.0,30000000.0,2991815.0,120987400000.0,10.027357975008481,0.00024795970489488987,30000000.0
AR,2017,0.0,0.0,3003855.0,123882600000.0,0.0,0.0,30000000.0
AR,2018,0.0,0.0,3012161.0,129213800000.0,0.0,0.0,30000000.0
AR,2019,0.0,0.0,3020985.0,132625799999.99998,0.0,0.0,30000000.0
AR,2020,6.0,74066851.0,3014546.0,136145900000.0,24.56981946866958,0.0005440255710968895,104066851.0
AR,2021,17.0,28704268.0,3026870.0,154261800000.0,9.483151902790672,0.00018607502311006354,132771119.0
AR,2022,12.0,136888227.0,3047704.0,167863500000.0,44.915197473245435,0.0008154734471758304,269659346.0
AR,2023,3.0,21980660.5,3069463.0,178114800000.0,7.161076872404066,0.00012340726598800324,291640006.5
AR,2024,31.0,311835662.93,3088354.0,188339600000.0,100.97147636896548,0.0016557094892948696,603475669.4300001
AR,2025,14.0,17684541.32,3088354.0,188339600000.0,5.726202799290496,9.389709503471389e-05,621160210.75
AZ,2001,0.0,0.0,5273477.0,172899600000.0,0.0,0.0,0.0
AZ,2002,0.0,0.0,5396255.0,180844500000.0,0.0,0.0,0.0
AZ,2003,0.0,0.0,5510364.0,194318000000.0,0.0,0.0,0.0
AZ,2004,0.0,0.0,5652404.0,207246300000.0,0.0,0.0,0.0
AZ,2005,0.0,0.0,5839077.0,227997800000.0,0.0,0.0,0.0
AZ,2006,0.0,0.0,6029141.0,246061100000.0,0.0,0.0,0.0
AZ,2007,0.0,0.0,6167681.0,261152800000.0,0.0,0.0,0.0
AZ,2008,0.0,0.0,6280362.0,261005800000.0,0.0,0.0,0.0
AZ,2009,0.0,0.0,6343154.0,244862200000.0,0.0,0.0,0.0
AZ,2010,0.0,0.0,6407342.0,250527000000.0,0.0,0.0,0.0
AZ,2011,0.0,0.0,6473416.0,261691400000.0,0.0,0.0,0.0
AZ,2012,0.0,0.0,6556344.0,272703300000.0,0.0,0.0,0.0
AZ,2013,0.0,0.0,6634690.0,278679500000.0,0.0,0.0,0.0
AZ,2014,0.0,0.0,6732873.0,286676000000.0,0.0,0.0,0.0
AZ,2015,0.0,0.0,6832810.0,298942200000.0,0.0,0.0,0.0
AZ,2016,0.0,0.0,6944767.0,313787100000.0,0.0,0.0,0.0
AZ,2017,0.0,0.0,7048088.0,333099000000.0,0.0,0.0,0.0
AZ,2018,1.0,1481990.0,7164228.0,353671000000.0,0.20685969234926638,4.190306810566883e-06,1481990.0
AZ,2019,1.0,6288130.0,7291843.0,375376700000.0,0.8623512601683827,1.675151920723902e-05,7770120.0
AZ,2020,6.0,10767008.0,7187135.0,390503200000.0,1.4980945814987474,2.7572137693109813e-05,18537128.0
AZ,2021,10.0,51844445.0,7274078.0,438136000000.0,7.127287472034256,0.00011832957118337685,70381573.0
AZ,2022,7.0,55193232.0,7377566.0,488722200000.0,7.481225108660499,0.00011293375254899409,125574805.0
AZ,2023,4.0,47283235.0,7473027.0,530105000000.0,6.32718642659795,8.919598004168985e-05,172858040.0
AZ,2024,7.0,146932303.0,7582384.0,570088600000.0,19.37811419205358,0.0002577359080676232,319790343.0
AZ,2025,2.0,2800000.0,7582384.0,570088600000.0,0.3692769978413122,4.911517262404476e-06,322590343.0
CA,2001,0.0,0.0,34479458.0,1373270800000.0,0.0,0.0,0.0
CA,2002,0.0,0.0,34871843.0,1419321800000.0,0.0,0.0,0.0
CA,2003,0.0,0.0,35253159.0,1498578000000.0,0.0,0.0,0.0
CA,2004,0.0,0.0,35574576.0,1585081400000.0,0.0,0.0,0.0
CA,2005,0.0,0.0,35827943.0,1698858400000.0,0.0,0.0,0.0
CA,2006,0.0,0.0,36021202.0,1812161600000.0,0.0,0.0,0.0
CA,2007,0.0,0.0,36250311.0,1900220400000.0,0.0,0.0,0.0
CA,2008,1.0,38000000.0,36604337.0,1946241500000.0,1.0381283507470713,1.952481231131902e-05,38000000.0
CA,2009,0.0,0.0,36961229.0,1879809500000.0,0.0,0.0,38000000.0
CA,2010,0.0,0.0,37319550.0,1938603300000.0,0.0,0.0,38000000.0
CA,2011,1.0,42337416.0,37636311.0,2014050300000.0,1.1249087616477609,2.10210320963682e-05,80337416.0
CA,2012,1.0,12000000.0,37944551.0,2108873100000.0,0.31625094206543647,5.690242812618739e-06,92337416.0
CA,2013,0.0,0.0,38253768.0,2223300900000.0,0.0,0.0,92337416.0
CA,2014,3.0,26001627.0,38586706.0,2342218800000.0,0.6738493563042153,1.1101280119517442e-05,118339043.0
CA,2015,5.0,284005581.0,38904296.0,2487156400000.0,7.300108476452061,0.00011418887087277664,402344624.0
CA,2016,11.0,1031322641.0,39149186.0,2586485200000.0,26.343399349350456,0.00039873517969482293,1433667265.0
CA,2017,18.0,1359152538.0,39337785.0,2740550300000.0,34.55081515138689,0.0004959414676680081,2792819803.0
CA,2018,14.0,236077590.0,39437463.0,2899530900000.0,5.986125172402698,8.141923578051885e-05,3028897393.0
CA,2019,4.0,32678975.0,39437610.0,3068629700000.0,0.8286246301436624,1.0649370629502804e-05,3061576368.0
CA,2020,16.0,249142054.0,39521958.0,3072927600000.0,6.30388944798737,8.107644774969642e-05,3310718422.0
CA,2021,43.0,905974406.0,39142565.0,3418256100000.0,23.1455042867017,0.0002650399441984467,4216692828.0
CA,2022,34.0,1437939124.0,39142414.0,3618289700000.0,36.73608694650258,0.0003974085115406873,5654631952.0
CA,2023,54.0,598344695.52,39198693.0,3827007300000.0,15.264404237151478,0.00015634793681214038,6252976647.52
CA,2024,19.0,188985425.32,39431263.0,4048108100000.0,4.792781436394771,4.668487615733384e-05,6441962072.84
CA,2025,14.0,462965501.0,39431263.0,4048108100000.0,11.741077149874707,0.00011436589378628501,6904927573.84
CO,2001,0.0,0.0,4425687.0,185848900000.0,0.0,0.0,0.0
CO,2002,0.0,0.0,4490406.0,189604600000.0,0.0,0.0,0.0
CO,2003,0.0,0.0,4528732.0,195137600000.0,0.0,0.0,0.0
CO,2004,0.0,0.0,4575013.0,203743300000.0,0.0,0.0,0.0
CO,2005,0.0,0.0,4631888.0,220803800000.0,0.0,0.0,0.0
CO,2006,0.0,0.0,4720423.0,232853600000.0,0.0,0.0,0.0
CO,2007,0.0,0.0,4803868.0,248571600000.0,0.0,0.0,0.0
CO,2008,0.0,0.0,4889730.0,257606100000.0,0.0,0.0,0.0
CO,2009,0.0,0.0,4972195.0,249817100000.0,0.0,0.0,0.0
CO,2010,0.0,0.0,5047539.0,256771800000.0,0.0,0.0,0.0
CO,2011,0.0,0.0,5121900.0,266114099999.99997,0.0,0.0,0.0
CO,2012,0.0,0.0,5193660.0,274738800000.0,0.0,0.0,0.0
CO,2013,0.0,0.0,5270774.0,291265300000.0,0.0,0.0,0.0
CO,2014,0.0,0.0,5352637.0,309223900000.0,0.0,0.0,0.0
CO,2015,0.0,0.0,5454328.0,320895900000.0,0.0,0.0,0.0
CO,2016,1.0,2500000.0,5543844.0,330565900000.0,0.4509506400252244,7.562788539289745e-06,2500000.0
CO,2017,2.0,676000.0,5617421.0,350209100000.0,0.12033992111326532,1.9302753697719446e-06,3176000.0
CO,2018,6.0,8054462.0,5697155.0,373923100000.0,1.41376915320015,2.1540423686046676e-05,11230462.0
CO,2019,6.0,4944737.0,5758486.0,397843600000.0,0.8586869882118321,1.242884641100171e-05,16175199.0
CO,2020,8.0,46602430.0,5787129.0,396981100000.0,8.052771935790615,0.00011739206224175407,62777629.0
CO,2021,12.0,16252450.0,5814036.0,445781300000.0,2.795381727942517,3.64583485220219e-05,79030079.0
CO,2022,15.0,150521994.0,5850935.0,499197400000.0,25.726143599270884,0.00030152800074679874,229552073.0
CO,2023,17.0,30817733.2,5901339.0,533268600000.0,5.222159445508892,5.7790264043298254e-05,260369806.2
CO,2024,15.0,50321645.0,5957493.0,557633000000.0,8.446782060843379,9.02415118904369e-05,310691451.2
CO,2025,6.0,7040290.0,5957493.0,557633000000.0,1.1817538014732036,1.2625310912374268e-05,317731741.2
CT,2001,0.0,0.0,3432835.0,171124400000.0,0.0,0.0,0.0
CT,2002,0.0,0.0,3458749.0,172929700000.0,0.0,0.0,0.0
CT,2003,0.0,0.0,3484336.0,177814800000.0,0.0,0.0,0.0
CT,2004,0.0,0.0,3496094.0,194722900000.0,0.0,0.0,0.0
CT,2005,0.0,0.0,3506956.0,204504600000.0,0.0,0.0,0.0
CT,2006,0.0,0.0,3517460.0,219812200000.0,0.0,0.0,0.0
CT,2007,0.0,0.0,3527270.0,232626800000.0,0.0,0.0,0.0
CT,2008,0.0,0.0,3545579.0,236110700000.0,0.0,0.0,0.0
CT,2009,0.0,0.0,3561807.0,231628000000.0,0.0,0.0,0.0
CT,2010,0.0,0.0,3579173.0,234022200000.0,0.0,0.0,0.0
CT,2011,0.0,0.0,3588632.0,233058700000.0,0.0,0.0,0.0
CT,2012,0.0,0.0,3595211.0,239907500000.0,0.0,0.0,0.0
CT,2013,0.0,0.0,3595792.0,240549200000.0,0.0,0.0,0.0
CT,2014,1.0,3330564.02,3595697.0,247114700000.0,0.9262638147763841,1.3477806136178867e-05,3330564.02
CT,2015,0.0,0.0,3588561.0,260648500000.0,0.0,0.0,3330564.02
CT,2016,2.0,248666511.59,3579830.0,264760400000.00003,69.46321797124445,0.0009392133853476576,251997075.61
CT,2017,3.0,29116115.78,3575324.0,273875099999.99997,8.143629998288267,0.00010631165732116577,281113191.39
CT,2018,6.0,117024545.07,3574561.0,280535400000.0,32.73815863542404,0.0004171471588612346,398137736.46000004
CT,2019,8.0,195439676.75,3566022.0,286451900000.0,54.806077121790054,0.0006822774670023135,593577413.21
CT,2020,5.0,69168084.52,3579918.0,278747900000.0,19.3211365511724,0.00024813849546489856,662745497.73
CT,2021,4.0,44848076.38,3606607.0,297366000000.0,12.434977356834278,0.00015081776793580975,707593574.11
CT,2022,5.0,96480271.24,3617925.0,321625200000.0,26.667294440874258,0.0002999773377210492,804073845.35
CT,2023,3.0,15590212.030000001,3643023.0,341851800000.0,4.279471205644324,4.560517753599659e-05,819664057.38
CT,2024,7.0,184800511.57,3675069.0,356834900000.0,50.2849093636065,0.0005178879968579306,1004464568.95
CT,2025,4.0,79163767.0,3675069.0,356834900000.0,21.540756649739095,0.00022184984428372899,1083628335.95
DE,2001,0.0,0.0,795699.0,46373800000.0,0.0,0.0,0.0
DE,2002,0.0,0.0,806169.0,45865400000.0,0.0,0.0,0.0
DE,2003,0.0,0.0,818003.0,47839600000.0,0.0,0.0,0.0
DE,2004,0.0,0.0,830803.0,51674100000.0,0.0,0.0,0.0
DE,2005,0.0,0.0,845150.0,52048600000.0,0.0,0.0,0.0
DE,2006,0.0,0.0,859268.0,55567700000.0,0.0,0.0,0.0
DE,2007,0.0,0.0,871749.0,56705600000.0,0.0,0.0,0.0
DE,2008,0.0,0.0,883874.0,55250800000.0,0.0,0.0,0.0
DE,2009,0.0,0.0,891730.0,57729900000.0,0.0,0.0,0.0
DE,2010,0.0,0.0,899647.0,58132200000.0,0.0,0.0,0.0
DE,2011,0.0,0.0,907590.0,61379400000.0,0.0,0.0,0.0
DE,2012,0.0,0.0,915518.0,62342100000.0,0.0,0.0,0.0
DE,2013,0.0,0.0,924062.0,62058200000.0,0.0,0.0,0.0
DE,2014,0.0,0.0,933131.0,68606000000.0,0.0,0.0,0.0
DE,2015,0.0,0.0,942065.0,72352500000.0,0.0,0.0,0.0
DE,2016,0.0,0.0,949989.0,70021500000.0,0.0,0.0,0.0
DE,2017,0.0,0.0,957942.0,69555600000.0,0.0,0.0,0.0
DE,2018,1.0,1705275.0,966985.0,73376000000.0,1.7634968484516307,2.3240228412559965e-05,1705275.0
DE,2019,3.0,34877526.0,976668.0,78710500000.0,35.71072872255464,0.00044311147813824074,36582801.0
DE,2020,1.0,732200.0,991928.0,77757200000.0,0.7381584147236493,9.416491334564517e-06,37315001.0
DE,2021,8.0,14110743.0,1005062.0,83554700000.0,14.039674169354726,0.00016888030236479815,51425744.0
DE,2022,11.0,59762173.0,1020625.0,97030400000.0,58.55448671157379,0.0006159118482454983,111187917.0
DE,2023,7.0,60356856.0,1036423.0,103332500000.0,58.23573579513384,0.0005841033169622336,171544773.0
DE,2024,12.0,99717353.0,1051917.0,110971800000.0,94.79583750428979,0.0008985828201398914,271262126.0
DE,2025,6.0,22433643.0,1051917.0,110971800000.0,21.326438302641748,0.00020215625050688552,293695769.0
FL,2001,0.0,0.0,16356966.0,519140700000.0,0.0,0.0,0.0
FL,2002,0.0,0.0,16689369.999999998,553359900000.0,0.0,0.0,0.0
FL,2003,0.0,0.0,17004085.0,590284800000.0,0.0,0.0,0.0
FL,2004,0.0,0.0,17415318.0,647041800000.0,0.0,0.0,0.0
FL,2005,0.0,0.0,17842038.0,704890300000.0,0.0,0.0,0.0
FL,2006,0.0,0.0,18166990.0,749925000000.0,0.0,0.0,0.0
FL,2007,0.0,0.0,18367842.0,781947300000.0,0.0,0.0,0.0
FL,2008,0.0,0.0,18527305.0,767357800000.0,0.0,0.0,0.0
FL,2009,0.0,0.0,18652644.0,739322400000.0,0.0,0.0,0.0
FL,2010,0.0,0.0,18846143.0,752998400000.0,0.0,0.0,0.0
FL,2011,0.0,0.0,19055607.0,761043100000.0,0.0,0.0,0.0
FL,2012,1.0,11871743.0,19302016.0,784545900000.0,0.6150519717733112,1.513199291462743e-05,11871743.0
FL,2013,0.0,0.0,19551678.0,819679800000.0,0.0,0.0,11871743.0
FL,2014,3.0,35323006.0,19853880.0,860112600000.0,1.7791487608467462,4.106788576286407e-05,47194749.0
FL,2015,4.0,80478204.0,20219111.0,918464300000.0,3.980303782891345,8.762257172107833e-05,127672953.0
FL,2016,6.0,28484716.0,20627237.0,964500800000.0,1.3809273631752037,2.953311806480617e-05,156157669.0
FL,2017,16.0,96139000.0,20977089.0,1014866900000.0,4.583047724114628,9.473064891563613e-05,252296669.0
FL,2018,24.0,112530746.0,21254926.0,1072085600000.0001,5.29433722799129,0.00010496432934086605,364827415.0
FL,2019,36.0,102052833.0,21492056.0,1133718000000.0,4.748397873149037,9.001606484152143e-05,466880248.0
FL,2020,53.0,205720744.0,21592035.0,1144653200000.0,9.527621829067987,0.00017972320699404852,672600992.0
FL,2021,43.0,248734040.0,21831949.0,1300807800000.0,11.393121154689396,0.00019121505882729178,921335032.0
FL,2022,29.0,113339593.0,22379312.0,1473688100000.0,5.064480668574619,7.690880655139985e-05,1034674625.0
FL,2023,26.0,137213786.0,22904868.0,1624642300000.0,5.990594925061345,8.445784404357808e-05,1171888411.0
FL,2024,30.0,304822907.0,23372215.0,1726709900000.0,13.042106064829543,0.0001765339429628567,1476711318.0
FL,2025,23.0,204173415.0,23372215.0,1726709900000.0,8.735732364262438,0.00011824419087421692,1680884733.0
GA,2001,0.0,0.0,8377038.0,316872700000.0,0.0,0.0,0.0
GA,2002,0.0,0.0,8508256.0,326017900000.0,0.0,0.0,0.0
GA,2003,0.0,0.0,8622793.0,339540500000.0,0.0,0.0,0.0
GA,2004,0.0,0.0,8769252.0,364530100000.0,0.0,0.0,0.0
GA,2005,0.0,0.0,8925922.0,388707200000.0,0.0,0.0,0.0
GA,2006,0.0,0.0,9155813.0,405664200000.0,0.0,0.0,0.0
GA,2007,0.0,0.0,9349988.0,419384800000.0,0.0,0.0,0.0
GA,2008,0.0,0.0,9504843.0,416303500000.0,0.0,0.0,0.0
GA,2009,0.0,0.0,9620846.0,409876200000.0,0.0,0.0,0.0
GA,2010,0.0,0.0,9712209.0,419013100000.0,0.0,0.0,0.0
GA,2011,0.0,0.0,9803630.0,433137100000.0,0.0,0.0,0.0
GA,2012,0.0,0.0,9903580.0,449375600000.0,0.0,0.0,0.0
GA,2013,0.0,0.0,9975592.0,467559500000.0,0.0,0.0,0.0
GA,2014,1.0,3100000.0,10071204.0,493370300000.0,0.30780828190949167,6.283312959859967e-06,3100000.0
GA,2015,1.0,28470000.0,10183353.0,525516800000.00006,2.7957392815509783,5.417524235190958e-05,31570000.0
GA,2016,1.0,1710000.0,10308442.0,554903200000.0,0.16588345746137,3.0816185597776334e-06,33280000.0
GA,2017,3.0,16452000.0,10417031.0,583543300000.0,1.5793367611174431,2.8193280601456654e-05,49732000.0
GA,2018,10.0,39121000.0,10519389.0,612803400000.0,3.7189422313406224,6.383939775791062e-05,88853000.0
GA,2019,7.0,7643000.0,10628020.0,646695800000.0,0.719136772418569,1.181853972145791e-05,96496000.0
GA,2020,8.0,81291998.66,10732888.0,638488300000.0,7.574102949737293,0.00012731948049791986,177787998.66
GA,2021,41.0,293398855.19,10792060.0,706004600000.0,27.186547812929135,0.00041557640727836616,471186853.85
GA,2022,21.0,186083100.0,10931805.0,785922700000.0,17.022175203454506,0.00023677023198337446,657269953.8499999
GA,2023,31.0,405910400.0,11064432.0,835755300000.0,36.686058534229325,0.00048568091641177746,1063180353.8499999
GA,2024,33.0,229223460.0,11180878.0,881508200000.0,20.50138280732515,0.00026003553909084454,1292403813.85
GA,2025,5.0,29665700.0,11180878.0,881508200000.0,2.6532531702787563,3.3653345482208784e-05,1322069513.85
HI,2001,0.0,0.0,1225948.0,42500200000.0,0.0,0.0,0.0
HI,2002,0.0,0.0,1239613.0,44949500000.0,0.0,0.0,0.0
HI,2003,0.0,0.0,1251154.0,48420700000.0,0.0,0.0,0.0
HI,2004,0.0,0.0,1273569.0,52625700000.0,0.0,0.0,0.0
HI,2005,0.0,0.0,1292729.0,57211800000.0,0.0,0.0,0.0
HI,2006,0.0,0.0,1309731.0,60848000000.0,0.0,0.0,0.0
