state_abb,year,srf_agreements,srf_total_amount,population,gdp,srf_per_capita,srf_per_gdp,srf_cumulative
NJ,2008,0.0,0.0,8711090.0,493289400000.0,0.0,0.0,0.0
NJ,2009,0.0,0.0,8755602.0,481452700000.0,0.0,0.0,0.0
NJ,2010,0.0,0.0,8799451.0,491229000000.0,0.0,0.0,0.0
NJ,2011,0.0,0.0,8828552.0,494292800000.0,0.0,0.0,0.0
NJ,2012,0.0,0.0,8845671.0,516098200000.0,0.0,0.0,0.0
NJ,2013,0.0,0.0,8857821.0,534212100000.0,0.0,0.0,0.0
NJ,2014,0.0,0.0,8867277.0,543824100000.0,0.0,0.0,0.0
NJ,2015,7.0,12483366.0,8870312.0,565807700000.0,1.4073198327183982,2.2062912894257183e-05,12483366.0
NJ,2016,12.0,96303995.0,8873584.0,578651400000.0,10.852885936505475,0.00016642834528698971,108787361.0
NJ,2017,23.0,123965139.0,8888147.0,590086700000.0,13.947242209202885,0.0002100795340752469,232752500.0
NJ,2018,24.0,246083200.0,8891730.0,619340200000.0,27.675514213769425,0.00039733122442237723,478835700.0
NJ,2019,64.0,256114159.0,8891258.0,643317700000.0,28.805165590740927,0.0003981145847533808,734949859.0
NJ,2020,65.0,411504304.0,9272794.0,632562300000.0,44.37759579259498,0.0006505356136462764,1146454163.0
NJ,2021,33.0,226419264.0,9270541.0,693733800000.0,24.42352220868232,0.0003263777316313549,1372873427.0
NJ,2022,46.0,154453486.0,9295227.0,756465600000.0,16.61642970096373,0.00020417780530932272,1527326913.0
NJ,2023,79.0,338509489.0,9379642.0,806894000000.0,36.08980907800106,0.0004195216335726874,1865836402.0
NJ,2024,53.0,372818382.0,9500851.0,846000400000.0,39.24052508559497,0.00044068345830569345,2238654784.0
NJ,2025,26.0,495654240.0,9500851.0,846000400000.0,52.16945724125134,0.0005858794393005016,2734309024.0
NM,2001,0.0,0.0,1831690.0,55660200000.0,0.0,0.0,0.0
NM,2002,0.0,0.0,1855309.0,57718300000.0,0.0,0.0,0.0
NM,2003,0.0,0.0,1877574.0,62867900000.0,0.0,0.0,0.0
NM,2004,0.0,0.0,1903808.0,70593400000.0,0.0,0.0,0.0
NM,2005,0.0,0.0,1932274.0,74130900000.0,0.0,0.0,0.0
NM,2006,0.0,0.0,1962137.0,78008200000.0,0.0,0.0,0.0
NM,2007,0.0,0.0,1990070.0,81100300000.0,0.0,0.0,0.0
NM,2008,1.0,5000000.0,2010662.0,84339700000.0,2.4867431721492723,5.928406195421611e-05,5000000.0
NM,2009,0.0,0.0,2036802.0,82641300000.0,0.0,0.0,5000000.0
NM,2010,0.0,0.0,2064614.0,84862600000.0,0.0,0.0,5000000.0
NM,2011,0.0,0.0,2080706.9999999998,87056000000.0,0.0,0.0,5000000.0
NM,2012,0.0,0.0,2087715.0000000002,87681000000.0,0.0,0.0,5000000.0
NM,2013,2.0,4085290.0,2092833.0,88773300000.0,1.9520382180517988,4.6019354918652344e-05,9085290.0
NM,2014,0.0,0.0,2090235.9999999998,92523400000.0,0.0,0.0,9085290.0
NM,2015,2.0,22130000.0,2090071.0,90779400000.0,10.58815705303791,0.00024377777337149177,31215290.0
NM,2016,4.0,12115500.0,2092554.9999999998,90476000000.0,5.789811976268247,0.0001339084398072417,43330790.0
NM,2017,6.0,5836124.0,2092844.0,93210100000.0,2.7886091844399297,6.261257095529348e-05,49166914.0
NM,2018,9.0,6593440.0,2093754.0,98838200000.0,3.1490996554514044,6.670943015959417e-05,55760354.0
NM,2019,8.0,33510000.0,2099634.0,103821000000.0,15.959924443974522,0.000322767070245904,89270354.0
NM,2020,6.0,26135142.740000002,2118606.0,101035500000.0,12.336009026690192,0.0002586728698328805,115405496.74000001
NM,2021,6.0,8653564.36,2117333.0,113781700000.0,4.0870115187360705,7.605409622109706e-05,124059061.1
NM,2022,9.0,42434154.84,2113868.0,129469100000.0,20.07417437607268,0.0003277550770029297,166493215.94
NM,2023,10.0,36094093.0,2121164.0,138526000000.0,17.016172724032653,0.00026055825621183027,202587308.94
NM,2024,10.0,34808000.0,2130256.0,147084900000.0,16.339820190624977,0.00023665243678990842,237395308.94
NM,2025,5.0,23174754.55,2130256.0,147084900000.0,10.878858949346933,0.00015756039233123182,260570063.49
NV,2001,0.0,0.0,2098399.0,80968600000.0,0.0,0.0,0.0
NV,2002,0.0,0.0,2173791.0,85541000000.0,0.0,0.0,0.0
NV,2003,0.0,0.0,2248850.0,91365000000.0,0.0,0.0,0.0
NV,2004,0.0,0.0,2346222.0,104132000000.0,0.0,0.0,0.0
NV,2005,0.0,0.0,2432143.0,117165100000.0,0.0,0.0,0.0
NV,2006,0.0,0.0,2522658.0,126613400000.0,0.0,0.0,0.0
NV,2007,0.0,0.0,2601072.0,132045400000.0,0.0,0.0,0.0
NV,2008,0.0,0.0,2653630.0,130570900000.0,0.0,0.0,0.0
NV,2009,0.0,0.0,2684665.0,122471200000.0,0.0,0.0,0.0
NV,2010,0.0,0.0,2702483.0,125149000000.0,0.0,0.0,0.0
NV,2011,0.0,0.0,2713114.0,128638400000.0,0.0,0.0,0.0
NV,2012,0.0,0.0,2744670.0,130238200000.0,0.0,0.0,0.0
NV,2013,0.0,0.0,2776956.0,133592500000.0,0.0,0.0,0.0
NV,2014,0.0,0.0,2818935.0,136918400000.0,0.0,0.0,0.0
NV,2015,0.0,0.0,2868531.0,145786800000.0,0.0,0.0,0.0
NV,2016,1.0,5550000.0,2919555.0,153318000000.0,1.9009746348330483,3.619927210112316e-05,5550000.0
NV,2017,0.0,0.0,2972097.0,163199100000.0,0.0,0.0,5550000.0
NV,2018,0.0,0.0,3030725.0,172547900000.0,0.0,0.0,5550000.0
NV,2019,2.0,675500.0,3090771.0,184611100000.0,0.21855388186313382,3.6590432536288446e-06,6225500.0
NV,2020,2.0,1675000.0,3116967.0,176178700000.0,0.5373813710571848,9.50739221029557e-06,7900500.0
NV,2021,2.0,20098381.0,3148141.0,202091800000.0,6.3842061076679855,9.945173925908919e-05,27998881.0
NV,2022,1.0,23000000.0,3176116.0,232437900000.0,7.241549112186079,9.895116071862635e-05,50998881.0
NV,2023,6.0,19048723.0,3214363.0,253443300000.0,5.9261268873490645,7.515970238708224e-05,70047604.0
NV,2024,9.0,88724140.0,3267467.0,269010500000.0,27.15379833981491,0.00032981664284479603,158771744.0
NV,2025,0.0,0.0,3267467.0,269010500000.0,0.0,0.0,158771744.0
NY,2001,0.0,0.0,19082838.0,876285200000.0,0.0,0.0,0.0
NY,2002,0.0,0.0,19137800.0,885386200000.0,0.0,0.0,0.0
NY,2003,0.0,0.0,19175939.0,908535200000.0,0.0,0.0,0.0
NY,2004,23.0,113623041.0,19171567.0,958565300000.0,5.926643398528665,0.00011853448168841497,113623041.0
NY,2005,0.0,0.0,19132610.0,1009851000000.0,0.0,0.0,113623041.0
NY,2006,0.0,0.0,19104631.0,1072271800000.0,0.0,0.0,113623041.0
NY,2007,0.0,0.0,19132335.0,1116265300000.0,0.0,0.0,113623041.0
NY,2008,0.0,0.0,19212436.0,1107860200000.0,0.0,0.0,113623041.0
NY,2009,4.0,86078849.0,19307066.0,1155492300000.0,4.458411702741369,7.449538954089093e-05,199701890.0
NY,2010,0.0,0.0,19399956.0,1217748000000.0,0.0,0.0,199701890.0
NY,2011,7.0,97427500.0,19499921.0,1245769400000.0,4.996302292711852,7.820668897470109e-05,297129390.0
NY,2012,3.0,10743900.0,19574362.0,1324471300000.0,0.5488761268438788,8.111840551018358e-06,307873290.0
NY,2013,5.0,16754809.0,19626488.0,1364632900000.0,0.8536835016025281,1.2277887335121409e-05,324628099.0
NY,2014,16.0,98489137.0,19653431.0,1434606300000.0,5.011294821754023,6.865238009898604e-05,423117236.0
NY,2015,17.0,106822969.0,19657321.0,1498474700000.0,5.434258768018287,7.128780285713198e-05,529940205.0
NY,2016,32.0,297661680.68,19636391.0,1556830000000.0,15.158675577401164,0.00019119729236975137,827601885.6800001
NY,2017,29.0,193482686.0,19593849.0,1624800700000.0,9.874664543959689,0.00011908087311877696,1021084571.6800001
NY,2018,57.0,256235269.0,19544098.0,1710665600000.0,13.110621375312384,0.00014978688353819706,1277319840.68
NY,2019,47.0,260463301.0,19463131.0,1787470900000.0,13.382394692816895,0.00014571610704263772,1537783141.68
NY,2020,36.0,578545357.0,20105171.0,1782502400000.0,28.775948088180897,0.00032456918823783914,2116328498.68
NY,2021,43.0,424489688.0,19848276.0,1934524000000.0,21.386728398980345,0.00021942849403780982,2540818186.6800003
NY,2022,55.0,973648459.89,19703747.0,2071075200000.0,49.4143809240953,0.00047011738631702024,3514466646.57
NY,2023,35.0,390008482.0,19737367.0,2182549000000.0,19.759904246599863,0.00017869403252802112,3904475128.57
NY,2024,58.0,632109278.0,19867248.0,2322138900000.0,31.816650096681734,0.0002722099345564557,4536584406.57
NY,2025,48.0,487670931.0,19867248.0,2322138900000.0,24.546476240695238,0.00021000937153242642,5024255337.57
OH,2001,0.0,0.0,11387404.0,395864200000.0,0.0,0.0,0.0
OH,2002,0.0,0.0,11407889.0,411191100000.0,0.0,0.0,0.0
OH,2003,0.0,0.0,11434788.0,425530700000.0,0.0,0.0,0.0
OH,2004,0.0,0.0,11452251.0,447813300000.0,0.0,0.0,0.0
OH,2005,0.0,0.0,11463320.0,470179500000.0,0.0,0.0,0.0
OH,2006,0.0,0.0,11481213.0,482904000000.0,0.0,0.0,0.0
OH,2007,0.0,0.0,11500468.0,497600100000.0,0.0,0.0,0.0
OH,2008,0.0,0.0,11515391.0,500916400000.0,0.0,0.0,0.0
OH,2009,0.0,0.0,11528896.0,484407100000.0,0.0,0.0,0.0
OH,2010,0.0,0.0,11539449.0,500274200000.0,0.0,0.0,0.0
OH,2011,0.0,0.0,11545735.0,525456400000.0,0.0,0.0,0.0
OH,2012,0.0,0.0,11550971.0,543035400000.0,0.0,0.0,0.0
OH,2013,0.0,0.0,11579692.0,566419900000.0,0.0,0.0,0.0
OH,2014,0.0,0.0,11606573.0,597152300000.0,0.0,0.0,0.0
OH,2015,0.0,0.0,11622315.0,615275500000.0,0.0,0.0,0.0
OH,2016,0.0,0.0,11640060.0,627294700000.0,0.0,0.0,0.0
OH,2017,1.0,640799.85,11665706.0,652187500000.0,0.05493022454020356,9.82539300431241e-07,640799.85
OH,2018,0.0,0.0,11680892.0,672540100000.0,0.0,0.0,640799.85
OH,2019,3.0,5157640.0,11696507.0,702914800000.0,0.440955577592524,7.337503777129177e-06,5798439.85
OH,2020,115.0,309380622.1,11798905.0,692938300000.0,26.221130020116277,0.00044647643534785137,315179061.95000005
OH,2021,177.0,615575612.56,11767344.0,764161400000.0,52.312196580638755,0.0008055570623692847,930754674.51
OH,2022,186.0,779531053.97,11777874.0,830498800000.0,66.18605819437362,0.0009386299582491871,1710285728.48
OH,2023,228.0,1121980396.83,11824034.0,883957100000.0,94.88981483223068,0.0012692701906348168,2832266125.31
OH,2024,225.0,693250188.79,11883304.0,923140600000.0,58.33816830655851,0.0007509692334948761,3525516314.1
OH,2025,105.0,920677526.86,11883304.0,923140600000.0,77.47656096822904,0.0009973318548225482,4446193840.96
OK,2001,0.0,0.0,3467100.0,97505300000.0,0.0,0.0,0.0
OK,2002,0.0,0.0,3489080.0,99916900000.0,0.0,0.0,0.0
OK,2003,0.0,0.0,3504892.0,106175100000.0,0.0,0.0,0.0
OK,2004,0.0,0.0,3525233.0,114237500000.0,0.0,0.0,0.0
OK,2005,0.0,0.0,3548597.0,125961400000.0,0.0,0.0,0.0
OK,2006,0.0,0.0,3594090.0,138352300000.0,0.0,0.0,0.0
OK,2007,0.0,0.0,3634349.0,146582400000.0,0.0,0.0,0.0
OK,2008,0.0,0.0,3668976.0,161609000000.0,0.0,0.0,0.0
OK,2009,0.0,0.0,3717572.0,147332400000.0,0.0,0.0,0.0
OK,2010,1.0,27757000.0,3760014.0,155267500000.0,7.38215336432258,0.00017876889883588,27757000.0
OK,2011,1.0,23480000.0,3788824.0,167207900000.0,6.1971735820930185,0.0001404239871441481,51237000.0
OK,2012,0.0,0.0,3819320.0,175361200000.0,0.0,0.0,51237000.0
OK,2013,0.0,0.0,3853891.0,184104600000.0,0.0,0.0,51237000.0
OK,2014,1.0,2910000.0,3879187.0,197074100000.0,0.7501571849977843,1.4766019482012096e-05,54147000.0
OK,2015,1.0,3091500.0,3910518.0,187364700000.0,0.7905602275708743,1.649990633240947e-05,57238500.0
OK,2016,0.0,0.0,3928143.0,182238800000.0,0.0,0.0,57238500.0
OK,2017,0.0,0.0,3933602.0,192538600000.0,0.0,0.0,57238500.0
OK,2018,1.0,191000.0,3943488.0,204193900000.0,0.048434279500787124,9.353854351182871e-07,57429500.0
OK,2019,6.0,38076000.0,3960676.0,205992700000.0,9.613510420948343,0.00018484150166486483,95505500.0
OK,2020,10.0,54149530.26,3965415.0,192222000000.0,13.655451008280343,0.00028170308424634017,149655030.26
OK,2021,27.0,251334434.74,3992238.0,219132400000.0,62.955774365155584,0.0011469524120577331,400989465.0
OK,2022,25.0,324849510.0,4026229.0,247541500000.0,80.68331682077697,0.0013123032299634607,725838975.0
OK,2023,27.0,207907367.57999998,4063882.0,255933200000.0,51.15979439855783,0.0008123501272206966,933746342.5799999
OK,2024,26.0,213346275.0,4095393.0,263695099999.99997,52.09421293634091,0.0008090642374469606,1147092617.58
OK,2025,2.0,39810400.0,4095393.0,263695099999.99997,9.720776492024086,0.00015097133014606645,1186903017.58
OR,2001,0.0,0.0,3467937.0,117002400000.0,0.0,0.0,0.0
OR,2002,0.0,0.0,3513424.0,120556100000.0,0.0,0.0,0.0
OR,2003,0.0,0.0,3547376.0,126822100000.0,0.0,0.0,0.0
OR,2004,0.0,0.0,3569463.0,136495900000.0,0.0,0.0,0.0
OR,2005,0.0,0.0,3613202.0,143556300000.0,0.0,0.0,0.0
OR,2006,0.0,0.0,3670883.0,153779600000.0,0.0,0.0,0.0
OR,2007,0.0,0.0,3722417.0,159676200000.0,0.0,0.0,0.0
OR,2008,0.0,0.0,3768748.0,164122900000.0,0.0,0.0,0.0
OR,2009,0.0,0.0,3808600.0,159330400000.0,0.0,0.0,0.0
OR,2010,1.0,3088484.0,3837614.0,163150500000.0,0.8047927696740735,1.893027603347829e-05,3088484.0
OR,2011,1.0,1000000.0,3872672.0,169693800000.0,0.2582196478297155,5.892967215066196e-06,4088484.0
OR,2012,0.0,0.0,3900102.0,173856800000.0,0.0,0.0,4088484.0
OR,2013,0.0,0.0,3924110.0,178975400000.0,0.0,0.0,4088484.0
OR,2014,2.0,9071800.0,3965447.0,187837600000.0,2.287711826686878,4.829597482080265e-05,13160284.0
OR,2015,1.0,25000.0,4018542.0,200592600000.0,0.006221161804455447,1.246307191790724e-07,13185284.0
OR,2016,7.0,42299876.0,4093271.0,211782400000.0,10.334003294675579,0.00019973272566558883,55485160.0
OR,2017,6.0,10657850.0,4147294.0,225534500000.0,2.569832281000575,4.725596305664987e-05,66143010.0
OR,2018,6.0,36091700.0,4183537.9999999995,238466900000.0,8.627075934292936,0.00015134888741372493,102234710.0
OR,2019,13.0,63802438.0,4216116.0,248781800000.0,15.132989225154146,0.00025645942749831377,166037148.0
OR,2020,15.0,78428195.0,4243779.0,250660600000.0,18.48074440257139,0.00031288601000715706,244465343.0
OR,2021,19.0,67163245.0,4254280.0,276367700000.0,15.787217813590079,0.00024302132629826134,311628588.0
OR,2022,12.0,17521500.0,4247372.0,297084300000.0,4.125256746995554,5.8978209215364126e-05,329150088.0
OR,2023,10.0,29794030.0,4253653.0,314895000000.0,7.004339564134639,9.461576080915861e-05,358944118.0
OR,2024,30.0,48982987.0,4272371.0,330250100000.0,11.46505933122381,0.00014832088468709018,407927105.0
OR,2025,14.0,24698815.0,4272371.0,330250100000.0,5.781055765054112,7.478821353876956e-05,432625920.0
PA,2001,0.0,0.0,12298970.0,428463700000.0,0.0,0.0,0.0
PA,2002,0.0,0.0,12331031.0,440887500000.0,0.0,0.0,0.0
PA,2003,0.0,0.0,12374658.0,460478300000.0,0.0,0.0,0.0
PA,2004,0.0,0.0,12410722.0,486384500000.0,0.0,0.0,0.0
PA,2005,2.0,34838585.0,12449990.0,510763900000.0,2.7982821672949134,6.820878491999924e-05,34838585.0
PA,2006,0.0,0.0,12510809.0,528771199999.99994,0.0,0.0,34838585.0
PA,2007,0.0,0.0,12563937.0,563238600000.0,0.0,0.0,34838585.0
PA,2008,0.0,0.0,12612285.0,586886600000.0,0.0,0.0,34838585.0
PA,2009,0.0,0.0,12666858.0,581219900000.0,0.0,0.0,34838585.0
PA,2010,0.0,0.0,12711406.0,604629600000.0,0.0,0.0,34838585.0
PA,2011,1.0,336114.0,12747052.0,623767900000.0,0.026367979043311347,5.388446568026345e-07,35174699.0
PA,2012,0.0,0.0,12769123.0,646434300000.0,0.0,0.0,35174699.0
PA,2013,4.0,21260264.0,12779538.0,670767400000.0,1.663617573655636,3.169543421460256e-05,56434963.0
PA,2014,1.0,5500000.0,12792392.0,695546600000.0,0.4299430473987977,7.90745005438888e-06,61934963.0
PA,2015,1.0,8873670.0,12789838.0,716534300000.0,0.6938062858966626,1.2384152440434464e-05,70808633.0
PA,2016,5.0,55014818.0,12788468.0,733165900000.0,4.3019084068553015,7.503733875238879e-05,125823451.0
PA,2017,4.0,32923879.0,12794679.0,754318000000.0,2.57324775400774,4.364721377456192e-05,158747330.0
PA,2018,17.0,110486234.5,12809107.0,780620700000.0,8.625600090623022,0.00014153638828691065,269233564.5
PA,2019,16.0,76060181.0,12798883.0,802233100000.0,5.942720235820579,9.481057438293184e-05,345293745.5
PA,2020,23.0,144743180.0,12996143.0,778297200000.0,11.137395148699119,0.0001859741754178224,490036925.5
PA,2021,16.0,123491777.0,13015571.0,844875500000.0,9.488003023455521,0.0001461656504419882,613528702.5
PA,2022,19.0,231950906.83,12984990.0,916861700000.0,17.863002345785404,0.0002529835272102652,845479609.33
PA,2023,29.0,246503905.0,13017721.0,966444000000.0,18.936026129304814,0.00025506279205003083,1091983514.33
PA,2024,30.0,243402195.0,13078751.0,1007873900000.0,18.61050760886877,0.000241500643086402,1335385709.33
PA,2025,24.0,209163655.0,13078751.0,1007873900000.0,15.992632247528835,0.00020752958777878858,1544549364.33
PR,2001,0.0,0.0,,,,,0.0
PR,2002,0.0,0.0,,,,,0.0
PR,2003,0.0,0.0,,,,,0.0
PR,2004,0.0,0.0,,,,,0.0
PR,2005,0.0,0.0,,,,,0.0
PR,2006,0.0,0.0,,,,,0.0
PR,2007,0.0,0.0,,,,,0.0
PR,2008,0.0,0.0,,,,,0.0
PR,2009,0.0,0.0,,,,,0.0
PR,2010,0.0,0.0,,,,,0.0
PR,2011,0.0,0.0,,,,,0.0
PR,2012,0.0,0.0,,,,,0.0
PR,2013,0.0,0.0,,,,,0.0
PR,2014,0.0,0.0,,,,,0.0
PR,2015,0.0,0.0,,,,,0.0
PR,2016,0.0,0.0,,,,,0.0
PR,2017,0.0,0.0,,,,,0.0
PR,2018,0.0,0.0,,,,,0.0
PR,2019,0.0,0.0,,,,,0.0
PR,2020,28.0,163217129.53,,,,,163217129.53
PR,2021,26.0,40471324.94,,,,,203688454.47
PR,2022,4.0,1981500.0,,,,,205669954.47
PR,2023,26.0,30003545.0,,,,,235673499.47
PR,2024,31.0,77139507.0,,,,,312813006.47
PR,2025,25.0,339436603.0,,,,,652249609.47
RI,2001,0.0,0.0,1057142.0,35940100000.0,0.0,0.0,0.0
RI,2002,0.0,0.0,1065995.0,37891200000.0,0.0,0.0,0.0
RI,2003,0.0,0.0,1071342.0,39787100000.0,0.0,0.0,0.0
RI,2004,0.0,0.0,1074579.0,42578200000.0,0.0,0.0,0.0
RI,2005,2.0,538367.0,1067916.0,44413300000.0,0.5041286018750538,1.2121751817586173e-05,538367.0
RI,2006,0.0,0.0,1063096.0,47165300000.0,0.0,0.0,538367.0
RI,2007,1.0,874163.0,1057315.0,47490100000.0,0.826776315478358,1.840726804112857e-05,1412530.0
RI,2008,3.0,1386316.5,1055003.0,47138900000.0,1.314040339221784,2.940918222529588e-05,2798846.5
RI,2009,0.0,0.0,1053646.0,47647200000.0,0.0,0.0,2798846.5
RI,2010,0.0,0.0,1053994.0,49409100000.0,0.0,0.0,2798846.5
RI,2011,0.0,0.0,1053829.0,50123700000.0,0.0,0.0,2798846.5
RI,2012,1.0,191520.0,1054893.0,51527500000.0,0.18155395855314235,3.7168502256076853e-06,2990366.5
RI,2013,3.0,4568827.0,1055560.0,52994200000.0,4.328344196445489,8.621371772760038e-05,7559193.5
RI,2014,3.0,5019689.99,1056511.0,54612500000.0,4.751195198156952,9.191467136644542e-05,12578883.49
RI,2015,0.0,0.0,1056886.0,56604000000.0,0.0,0.0,12578883.49
RI,2016,2.0,1933018.0,1057816.0,57714600000.0,1.827366952286598,3.349270375260333e-05,14511901.49
RI,2017,0.0,0.0,1056554.0,58771600000.0,0.0,0.0,14511901.49
RI,2018,1.0,47700.0,1059338.0,60064900000.0,0.04502812133615522,7.941410041471808e-07,14559601.49
RI,2019,0.0,0.0,1058158.0,62814700000.0,0.0,0.0,14559601.49
RI,2020,1.0,2700000.0,1096530.0,61980900000.0,2.4623129326147026,4.3561806943752024e-05,17259601.490000002
RI,2021,5.0,61658300.0,1097246.0,67060000000.0,56.193688562090905,0.0009194497464956755,78917901.49000001
RI,2022,4.0,21825000.0,1099498.0,71978200000.0,19.8499678944391,0.00030321680731110255,100742901.49000001
RI,2023,9.0,132359313.99,1103429.0,76313500000.0,119.9527237275801,0.0017344154571602665,233102215.48
RI,2024,1.0,75000000.0,1112308.0,80381100000.0,67.42736724000906,0.0009330551584887493,308102215.48
RI,2025,5.0,100700527.0,1112308.0,80381100000.0,90.53295220388597,0.0012527886157318077,408802742.48
SC,2001,0.0,0.0,4064995.0,119355200000.0,0.0,0.0,0.0
SC,2002,0.0,0.0,4107795.0,124765200000.0,0.0,0.0,0.0
SC,2003,0.0,0.0,4150296.9999999995,131509100000.0,0.0,0.0,0.0
SC,2004,0.0,0.0,4210921.0,136679900000.0,0.0,0.0,0.0
SC,2005,0.0,0.0,4270150.0,145195800000.0,0.0,0.0,0.0
SC,2006,0.0,0.0,4357847.0,153453400000.0,0.0,0.0,0.0
SC,2007,0.0,0.0,4444110.0,162476300000.0,0.0,0.0,0.0
SC,2008,0.0,0.0,4528996.0,164471200000.0,0.0,0.0,0.0
SC,2009,0.0,0.0,4589872.0,162380400000.0,0.0,0.0,0.0
SC,2010,0.0,0.0,4635846.0,166767400000.0,0.0,0.0,0.0
SC,2011,0.0,0.0,4672655.0,172844700000.0,0.0,0.0,0.0
SC,2012,0.0,0.0,4719027.0,178503900000.0,0.0,0.0,0.0
SC,2013,0.0,0.0,4766469.0,186268300000.0,0.0,0.0,0.0
SC,2014,0.0,0.0,4826858.0,195744400000.0,0.0,0.0,0.0
SC,2015,0.0,0.0,4896006.0,207510000000.0,0.0,0.0,0.0
