state_abb,year,srf_agreements,srf_total_amount,population,gdp,srf_per_capita,srf_per_gdp,srf_cumulative
SC,2016,0.0,0.0,4963031.0,217555500000.0,0.0,0.0,0.0
SC,2017,2.0,12535650.0,5027102.0,224937600000.0,2.493613616751759,5.57294556356963e-05,12535650.0
SC,2018,0.0,0.0,5091702.0,236561700000.0,0.0,0.0,12535650.0
SC,2019,1.0,672615.0,5157702.0,249575700000.0,0.13040982204865656,2.6950340117246992e-06,13208265.0
SC,2020,10.0,51574446.0,5132249.0,248952700000.0,10.049092707699879,0.00020716564230875985,64782711.0
SC,2021,15.0,42106629.0,5194274.0,272464900000.00003,8.106354997830303,0.00015453964529009055,106889340.0
SC,2022,18.0,75269753.0,5287935.0,305070000000.0,14.234243234835526,0.0002467294489789229,182159093.0
SC,2023,15.0,60154340.0,5387830.0,332946800000.0,11.164854867358473,0.0001806725278633103,242313433.0
SC,2024,23.0,108868960.0,5478831.0,357074400000.0,19.870837410389186,0.00030489152960839534,351182393.0
SC,2025,7.0,49038235.0,5478831.0,357074400000.0,8.950492358680163,0.00013733338206267377,400220628.0
SD,2001,0.0,0.0,757972.0,23626900000.0,0.0,0.0,0.0
SD,2002,0.0,0.0,760020.0,26343500000.0,0.0,0.0,0.0
SD,2003,0.0,0.0,763729.0,27305000000.0,0.0,0.0,0.0
SD,2004,0.0,0.0,770396.0,29380900000.0,0.0,0.0,0.0
SD,2005,0.0,0.0,775493.0,31104300000.0,0.0,0.0,0.0
SD,2006,0.0,0.0,783033.0,32559300000.0,0.0,0.0,0.0
SD,2007,0.0,0.0,791623.0,35282600000.0,0.0,0.0,0.0
SD,2008,0.0,0.0,799124.0,36939300000.0,0.0,0.0,0.0
SD,2009,0.0,0.0,807067.0,36732100000.0,0.0,0.0,0.0
SD,2010,0.0,0.0,816193.0,38208200000.0,0.0,0.0,0.0
SD,2011,0.0,0.0,823740.0,42082700000.0,0.0,0.0,0.0
SD,2012,0.0,0.0,833859.0,44127300000.0,0.0,0.0,0.0
SD,2013,0.0,0.0,842751.0,45498600000.0,0.0,0.0,0.0
SD,2014,1.0,381000.0,849670.0,47159900000.0,0.44840938246613393,8.078897537950674e-06,381000.0
SD,2015,1.0,2410000.0,854663.0,48678900000.0,2.81982489004438,4.950810310011114e-05,2791000.0
SD,2016,3.0,13689000.0,863693.0,49842600000.0,15.849381666865426,0.00027464458114143326,16480000.0
SD,2017,2.0,1763000.0,873732.0,51615100000.0,2.017781196064697,3.4156671206681763e-05,18243000.0
SD,2018,8.0,12115225.0,879386.0,53349500000.0,13.77691366476155,0.0002270916315991715,30358225.0
SD,2019,4.0,13068750.0,887127.0,55175800000.0,14.731543510681108,0.00023685655667883383,43426975.0
SD,2020,12.0,42061400.0,887948.0,56847300000.0,47.369215314410305,0.0007399014553021867,85488375.0
SD,2021,31.0,71978925.0,896492.0,63337700000.0,80.28953409511742,0.001136430988179236,157467300.0
SD,2022,22.0,288195176.0,909723.0,69425600000.0,316.79442643529956,0.004151136986932774,445662476.0
SD,2023,48.0,124506306.0,918305.0,74458800000.0,135.58273776141914,0.0016721503166852005,570168782.0
SD,2024,46.0,274529044.0,924669.0,76795800000.0,296.89439572430786,0.0035747924235439957,844697826.0
SD,2025,19.0,65124870.0,924669.0,76795800000.0,70.43046755109125,0.0008480264545717344,909822696.0
TN,2001,0.0,0.0,5750789.0,185917200000.0,0.0,0.0,0.0
TN,2002,0.0,0.0,5795918.0,195386100000.0,0.0,0.0,0.0
TN,2003,0.0,0.0,5847812.0,204665900000.0,0.0,0.0,0.0
TN,2004,0.0,0.0,5910809.0,219862400000.0,0.0,0.0,0.0
TN,2005,0.0,0.0,5991057.0,231339000000.0,0.0,0.0,0.0
TN,2006,0.0,0.0,6088766.0,243104400000.0,0.0,0.0,0.0
TN,2007,0.0,0.0,6175727.0,248261600000.0,0.0,0.0,0.0
TN,2008,0.0,0.0,6247411.0,255546700000.0,0.0,0.0,0.0
TN,2009,0.0,0.0,6306019.0,252940700000.0,0.0,0.0,0.0
TN,2010,0.0,0.0,6355518.0,258657600000.0,0.0,0.0,0.0
TN,2011,0.0,0.0,6400298.0,270055000000.0,0.0,0.0,0.0
TN,2012,0.0,0.0,6455752.0,285897500000.0,0.0,0.0,0.0
TN,2013,0.0,0.0,6496943.0,296756300000.0,0.0,0.0,0.0
TN,2014,0.0,0.0,6544617.0,307448500000.0,0.0,0.0,0.0
TN,2015,0.0,0.0,6595354.0,326382500000.0,0.0,0.0,0.0
TN,2016,0.0,0.0,6651277.0,339350200000.0,0.0,0.0,0.0
TN,2017,1.0,599471.0,6714748.0,355417500000.0,0.08927676809315853,1.6866670887055364e-06,599471.0
TN,2018,4.0,11850500.0,6778180.0,369713200000.0,1.7483306728354808,3.205322395846294e-05,12449971.0
TN,2019,2.0,17500000.0,6830325.0,385833000000.0,2.5621035602259044,4.535641067508482e-05,29949971.0
TN,2020,6.0,60048000.0,6927904.0,391588600000.0,8.667556594317704,0.00015334460706976658,89997971.0
TN,2021,15.0,94121550.0,6965740.0,443419700000.0,13.51206763387666,0.00021226289675447437,184119521.0
TN,2022,15.0,69452115.0,7062217.0,490587000000.0,9.834321856720065,0.00014156941582227006,253571636.0
TN,2023,12.0,56172500.0,7148304.0,531246800000.00006,7.858157683277041,0.00010573710749881221,309744136.0
TN,2024,12.0,119472343.0,7227750.0,561201200000.0,16.5296728580817,0.00021288682739808824,429216479.0
TN,2025,5.0,22531932.0,7227750.0,561201200000.0,3.1174199439659644,4.0149472239189794e-05,451748411.0
TX,2001,0.0,0.0,21319622.0,780206200000.0,0.0,0.0,0.0
TX,2002,0.0,0.0,21690325.0,796357300000.0,0.0,0.0,0.0
TX,2003,0.0,0.0,22030931.0,840860800000.0,0.0,0.0,0.0
TX,2004,0.0,0.0,22394023.0,921230700000.0,0.0,0.0,0.0
TX,2005,0.0,0.0,22778123.0,1003745900000.0,0.0,0.0,0.0
TX,2006,0.0,0.0,23359580.0,1108236500000.0,0.0,0.0,0.0
TX,2007,0.0,0.0,23831983.0,1198565000000.0,0.0,0.0,0.0
TX,2008,0.0,0.0,24309039.0,1253142000000.0,0.0,0.0,0.0
TX,2009,0.0,0.0,24801761.0,1179168100000.0,0.0,0.0,0.0
TX,2010,0.0,0.0,25241897.0,1255660800000.0,0.0,0.0,0.0
TX,2011,0.0,0.0,25645504.0,1351776900000.0,0.0,0.0,0.0
TX,2012,0.0,0.0,26084120.0,1429588000000.0,0.0,0.0,0.0
TX,2013,0.0,0.0,26479646.0,1526781900000.0,0.0,0.0,0.0
TX,2014,0.0,0.0,26963092.0,1592177600000.0,0.0,0.0,0.0
TX,2015,0.0,0.0,27468531.0,1585985900000.0,0.0,0.0,0.0
TX,2016,0.0,0.0,27914064.0,1582981500000.0,0.0,0.0,0.0
TX,2017,0.0,0.0,28291024.0,1667313000000.0,0.0,0.0,0.0
TX,2018,0.0,0.0,28624564.0,1808026900000.0,0.0,0.0,0.0
TX,2019,0.0,0.0,28986794.0,1864872300000.0,0.0,0.0,0.0
TX,2020,17.0,99690137.0,29239570.0,1810670200000.0,3.4094255490077314,5.505703744392546e-05,99690137.0
TX,2021,27.0,482232000.0,29570351.0,2117013700000.0002,16.30795657447556,0.00022778879513155723,581922137.0
TX,2022,22.0,266257418.0,30113488.0,2476903200000.0,8.841799329257375,0.00010749609350902369,848179555.0
TX,2023,22.0,385855417.0,30727890.0,2637237600000.0,12.557172555616413,0.000146310448857547,1234034972.0
TX,2024,15.0,303208996.0,31290831.0,2769766200000.0,9.690026960293896,0.0001094709712321567,1537243968.0
TX,2025,13.0,169060462.0,31290831.0,2769766200000.0,5.402875430185922,6.103780961728827e-05,1706304430.0
UT,2001,0.0,0.0,2283715.0,73042500000.0,0.0,0.0,0.0
UT,2002,0.0,0.0,2324815.0,76289400000.0,0.0,0.0,0.0
UT,2003,0.0,0.0,2360137.0,79504700000.0,0.0,0.0,0.0
UT,2004,0.0,0.0,2401580.0,86766700000.0,0.0,0.0,0.0
UT,2005,0.0,0.0,2457719.0,95512000000.0,0.0,0.0,0.0
UT,2006,0.0,0.0,2525507.0,106787100000.0,0.0,0.0,0.0
UT,2007,0.0,0.0,2597746.0,115180700000.0,0.0,0.0,0.0
UT,2008,0.0,0.0,2663029.0,116949200000.0,0.0,0.0,0.0
UT,2009,0.0,0.0,2723421.0,113834800000.0,0.0,0.0,0.0
UT,2010,0.0,0.0,2775413.0,118296300000.0,0.0,0.0,0.0
UT,2011,0.0,0.0,2814797.0,125137800000.0,0.0,0.0,0.0
UT,2012,0.0,0.0,2854146.0,129431400000.0,0.0,0.0,0.0
UT,2013,0.0,0.0,2898773.0,135344299999.99998,0.0,0.0,0.0
UT,2014,0.0,0.0,2938327.0,142627700000.0,0.0,0.0,0.0
UT,2015,0.0,0.0,2983626.0,149762100000.0,0.0,0.0,0.0
UT,2016,0.0,0.0,3044241.0,159330600000.0,0.0,0.0,0.0
UT,2017,0.0,0.0,3103540.0,172075000000.0,0.0,0.0,0.0
UT,2018,0.0,0.0,3155153.0,186805700000.0,0.0,0.0,0.0
UT,2019,0.0,0.0,3203383.0,201312200000.0,0.0,0.0,0.0
UT,2020,2.0,82213000.0,3284077.0,206240500000.0,25.033822288576058,0.0003986268458425964,82213000.0
UT,2021,2.0,2360000.0,3339738.0,233320900000.0,0.706642257566312,1.0114824689944193e-05,84573000.0
UT,2022,2.0,21500000.0,3391011.0,261548500000.0,6.340292025003753,8.220272721885234e-05,106073000.0
UT,2023,0.0,0.0,3443222.0,283230800000.0,0.0,0.0,106073000.0
UT,2024,3.0,8749000.0,3503613.0,299471300000.0,2.497136527350481,2.921481958371303e-05,114822000.0
UT,2025,1.0,5000000.0,3503613.0,299471300000.0,1.4270982554294667,1.669609074392104e-05,119822000.0
VA,2001,0.0,0.0,7198362.0,285663400000.0,0.0,0.0,0.0
VA,2002,0.0,0.0,7286873.0,294929100000.0,0.0,0.0,0.0
VA,2003,0.0,0.0,7366977.0,311093100000.0,0.0,0.0,0.0
VA,2004,0.0,0.0,7475575.0,331815800000.0,0.0,0.0,0.0
VA,2005,0.0,0.0,7577105.0,357427000000.0,0.0,0.0,0.0
VA,2006,0.0,0.0,7673725.0,376429400000.0,0.0,0.0,0.0
VA,2007,0.0,0.0,7751000.0,391595500000.0,0.0,0.0,0.0
VA,2008,0.0,0.0,7833496.0,402157800000.0,0.0,0.0,0.0
VA,2009,0.0,0.0,7925937.0,409935300000.0,0.0,0.0,0.0
VA,2010,0.0,0.0,8024004.0,425490800000.0,0.0,0.0,0.0
VA,2011,0.0,0.0,8102437.0,433683700000.0,0.0,0.0,0.0
VA,2012,0.0,0.0,8187456.0,445008500000.0,0.0,0.0,0.0
VA,2013,0.0,0.0,8255861.000000001,456911600000.0,0.0,0.0,0.0
VA,2014,0.0,0.0,8315430.0,465601700000.0,0.0,0.0,0.0
VA,2015,0.0,0.0,8367303.0,485540900000.0,0.0,0.0,0.0
VA,2016,0.0,0.0,8417651.0,499032400000.0,0.0,0.0,0.0
VA,2017,3.0,9712421.0,8471011.0,515167200000.0,1.1465480330506004,1.885294910079679e-05,9712421.0
VA,2018,4.0,31004822.0,8510920.0,537158300000.00006,3.6429460034872845,5.7720083632701936e-05,40717243.0
VA,2019,4.0,15317842.0,8556642.0,561701800000.0,1.790169788568927,2.727041643804595e-05,56035085.0
VA,2020,40.0,35148923.34,8637615.0,566101500000.0,4.069285716022305,6.208943685893785e-05,91184008.34
VA,2021,57.0,242440202.03,8658910.0,616187900000.0,27.99892850601288,0.00039345174098679965,333624210.37
VA,2022,78.0,287130378.94,8683414.0,665624700000.0,33.0665310832813,0.0004313697778042191,620754589.31
VA,2023,73.0,52799990.43,8734685.0,722767400000.0,6.044864861182744,7.30525345083356e-05,673554579.74
VA,2024,82.0,248420113.81,8811195.0,761733800000.0,28.193691526518254,0.0003261245776542934,921974693.55
VA,2025,36.0,49077699.98,8811195.0,761733800000.0,5.569925529965005,6.442893827213654e-05,971052393.53
VT,2001,0.0,0.0,612223.0,19467100000.0,0.0,0.0,0.0
VT,2002,1.0,76000.0,615442.0,20383500000.0,0.12348848469880183,3.7285058993794e-06,76000.0
VT,2003,0.0,0.0,617858.0,21398500000.0,0.0,0.0,76000.0
VT,2004,0.0,0.0,619920.0,22986300000.0,0.0,0.0,76000.0
VT,2005,0.0,0.0,621215.0,23763000000.0,0.0,0.0,76000.0
VT,2006,0.0,0.0,622892.0,24507100000.0,0.0,0.0,76000.0
VT,2007,0.0,0.0,623481.0,25025200000.0,0.0,0.0,76000.0
VT,2008,1.0,18400.0,624151.0,26140400000.0,0.029480045694070825,7.038912947009227e-07,94400.0
VT,2009,1.0,581334.0,624817.0,26220000000.0,0.9304068231178089,2.2171395881006865e-05,675734.0
VT,2010,1.0,20030.0,625886.0,27478300000.0,0.03200263306736371,7.289388353719117e-07,695764.0
VT,2011,1.0,35850.0,627197.0,28558500000.0,0.057159074421593216,1.2553180314092126e-06,731614.0
VT,2012,1.0,75550.0,626361.0,29325600000.0,0.12061734367241894,2.576247374307772e-06,807164.0
VT,2013,0.0,0.0,626603.0,29477600000.0,0.0,0.0,807164.0
VT,2014,0.0,0.0,625693.0,30359400000.0,0.0,0.0,807164.0
VT,2015,1.0,294504.0,625810.0,31152400000.0,0.4705965069270226,9.453653651083063e-06,1101668.0
VT,2016,8.0,875518.0,624366.0,31840200000.0,1.4022512436615704,2.7497251901684036e-05,1977186.0
VT,2017,10.0,3258442.63,625132.0,32589200000.0,5.212407347568194,9.998535189572005e-05,5235628.63
VT,2018,17.0,5006856.86,624802.0,33482600000.0,8.013509655858977,0.0001495360832193438,10242485.49
VT,2019,20.0,1863342.0,624046.0,34760300000.0,2.985904885216795,5.360546370428334e-05,12105827.49
VT,2020,14.0,3703104.0,642977.0,34572300000.0,5.759310208607773,0.00010711187858487865,15808931.49
VT,2021,26.0,10359191.0,647210.0,37290800000.0,16.005919253410795,0.00027779481802482116,26168122.490000002
VT,2022,18.0,3810824.0,648142.0,41211200000.0,5.879612800898569,9.247059051908219e-05,29978946.490000002
VT,2023,23.0,6167342.0,648708.0,43931600000.0,9.507115682248408,0.00014038509865336115,36146288.49
VT,2024,31.0,3941631.0,648493.0,46276100000.0,6.078139625254243,8.517638694704178e-05,40087919.49
VT,2025,10.0,1547328.0,648493.0,46276100000.0,2.3860365493536553,3.3436871300736235e-05,41635247.49
WA,2001,0.0,0.0,5985722.0,237978200000.0,0.0,0.0,0.0
WA,2002,0.0,0.0,6052349.0,245629800000.0,0.0,0.0,0.0
WA,2003,0.0,0.0,6104115.0,254720200000.0,0.0,0.0,0.0
WA,2004,0.0,0.0,6178645.0,267423900000.00003,0.0,0.0,0.0
WA,2005,0.0,0.0,6257305.0,293402000000.0,0.0,0.0,0.0
WA,2006,0.0,0.0,6370753.0,314190800000.0,0.0,0.0,0.0
WA,2007,0.0,0.0,6461587.0,341712300000.0,0.0,0.0,0.0
WA,2008,0.0,0.0,6562231.0,352460700000.0,0.0,0.0,0.0
WA,2009,0.0,0.0,6667426.0,349945400000.0,0.0,0.0,0.0
WA,2010,0.0,0.0,6743009.0,363544200000.0,0.0,0.0,0.0
WA,2011,0.0,0.0,6827479.0,377518800000.0,0.0,0.0,0.0
WA,2012,0.0,0.0,6898599.0,398358500000.0,0.0,0.0,0.0
WA,2013,0.0,0.0,6966252.0,416924100000.0,0.0,0.0,0.0
WA,2014,0.0,0.0,7057531.0,439851200000.0,0.0,0.0,0.0
WA,2015,0.0,0.0,7167287.0,467590600000.0,0.0,0.0,0.0
WA,2016,4.0,10670799.0,7299961.0,489790200000.0,1.4617610970798338,2.1786468982025365e-05,10670799.0
WA,2017,10.0,11375745.0,7427951.0,527169400000.0,1.5314781963424369,2.1578917516836144e-05,22046544.0
WA,2018,17.0,25854630.0,7526793.0,570337800000.0,3.4350127604146947,4.533213474540877e-05,47901174.0
WA,2019,21.0,82427785.0,7614024.0,608643400000.0,10.825784762433111,0.000135428700943771,130328959.0
WA,2020,24.0,41194433.0,7727209.0,617739100000.0,5.331088236386514,6.668581121059036e-05,171523392.0
WA,2021,37.0,190184928.67,7743760.0,683367000000.0,24.559765368503154,0.0002783056961632622,361708320.66999996
WA,2022,35.0,279358937.01,7794123.0,741002800000.0,35.84225409452738,0.0003770011894826848,641067257.68
WA,2023,31.0,269026081.77,7857320.0,801455500000.0,34.23891120254743,0.0003356718891691429,910093339.4499999
WA,2024,51.0,194872841.0,7958180.0,856013600000.0,24.487111500368176,0.00022765157118999043,1104966180.4499998
WA,2025,37.0,224585371.53,7958180.0,856013600000.0,28.22069512501602,0.00026236191986903014,1329551551.98
WI,2001,0.0,0.0,5406835.0,188662800000.0,0.0,0.0,0.0
WI,2002,0.0,0.0,5445162.0,195541500000.0,0.0,0.0,0.0
WI,2003,0.0,0.0,5479203.0,203814000000.0,0.0,0.0,0.0
WI,2004,0.0,0.0,5514026.0,216370400000.0,0.0,0.0,0.0
WI,2005,0.0,0.0,5546166.0,226937500000.0,0.0,0.0,0.0
WI,2006,0.0,0.0,5577655.0,237571900000.0,0.0,0.0,0.0
WI,2007,0.0,0.0,5610775.0,245837700000.0,0.0,0.0,0.0
WI,2008,0.0,0.0,5640996.0,246493000000.0,0.0,0.0,0.0
WI,2009,0.0,0.0,5669264.0,246323800000.0,0.0,0.0,0.0
WI,2010,0.0,0.0,5690538.0,256159500000.0,0.0,0.0,0.0
WI,2011,0.0,0.0,5705840.0,265444000000.0,0.0,0.0,0.0
WI,2012,0.0,0.0,5720825.0,276253400000.0,0.0,0.0,0.0
WI,2013,0.0,0.0,5738012.0,283791400000.0,0.0,0.0,0.0
WI,2014,0.0,0.0,5753199.0,296169900000.0,0.0,0.0,0.0
WI,2015,1.0,138880269.0,5762927.0,308304500000.0,24.09891171621643,0.0004504646185832513,138880269.0
WI,2016,0.0,0.0,5775170.0,315420000000.0,0.0,0.0,138880269.0
WI,2017,2.0,236574.0,5793147.0,321886800000.0,0.04083687156566198,7.349602406808854e-07,139116843.0
WI,2018,11.0,59730836.0,5809319.0,335144300000.0,10.281899823370003,0.0001782242335614838,198847679.0
WI,2019,10.0,54051762.0,5824581.0,346906600000.0,9.279939964780299,0.0001558107052445817,252899441.0
WI,2020,30.0,246274773.0,5897375.0,344691000000.0,41.76006663981856,0.000714479847167463,499174214.0
WI,2021,48.0,334774946.0,5881608.0,368997300000.0,56.91894903570588,0.0009072558146089415,833949160.0
WI,2022,53.0,300193289.0,5903975.0,403570300000.0,50.84596208486655,0.0007438438581828246,1134142449.0
WI,2023,40.0,229667938.0,5930405.0,431913900000.0,38.72719283084376,0.0005317447250482098,1363810387.0
WI,2024,80.0,309511999.0,5960975.0,453298600000.0,51.923049333372475,0.0006827993710988738,1673322386.0
WI,2025,35.0,232061188.0,5960975.0,453298600000.0,38.9300723455475,0.0005119389029659479,1905383574.0
WV,2001,0.0,0.0,1801481.0,44105100000.0,0.0,0.0,0.0
WV,2002,0.0,0.0,1805414.0,45627400000.0,0.0,0.0,0.0
WV,2003,0.0,0.0,1812295.0,47230400000.0,0.0,0.0,0.0
WV,2004,0.0,0.0,1816438.0,49865900000.0,0.0,0.0,0.0
WV,2005,0.0,0.0,1820492.0,53814300000.0,0.0,0.0,0.0
WV,2006,0.0,0.0,1827912.0,57204100000.0,0.0,0.0,0.0
WV,2007,0.0,0.0,1834052.0,59480400000.0,0.0,0.0,0.0
WV,2008,0.0,0.0,1840310.0,62978700000.0,0.0,0.0,0.0
WV,2009,0.0,0.0,1847775.0,64040100000.0,0.0,0.0,0.0
WV,2010,0.0,0.0,1854265.0,66160399999.99999,0.0,0.0,0.0
WV,2011,0.0,0.0,1856606.0,69367600000.0,0.0,0.0,0.0
WV,2012,0.0,0.0,1857446.0,70303100000.0,0.0,0.0,0.0
WV,2013,0.0,0.0,1854768.0,71758600000.0,0.0,0.0,0.0
WV,2014,0.0,0.0,1850569.0,73042600000.0,0.0,0.0,0.0
WV,2015,0.0,0.0,1843332.0,71713400000.0,0.0,0.0,0.0
WV,2016,1.0,16822000.0,1832435.0,71248900000.0,9.18013462960487,0.00023610189069585635,16822000.0
WV,2017,1.0,14000000.0,1818683.0,75172400000.0,7.697878079907274,0.00018623856628230574,30822000.0
WV,2018,3.0,19025670.0,1805953.0,79794300000.0,10.534975162698032,0.00023843394828953948,49847670.0
WV,2019,4.0,13569735.0,1795263.0,80242400000.0,7.5586334704163125,0.00016910928636232217,63417405.0
WV,2020,7.0,34597960.0,1791646.0,77536500000.0,19.310712049143635,0.0004462151373869081,98015365.0
WV,2021,18.0,19222575.0,1785618.0,87178800000.0,10.765222460795085,0.00022049598067420061,117237940.0
WV,2022,17.0,66679697.0,1774122.0,98824100000.0,37.584617630580084,0.0006747311333976226,183917637.0
WV,2023,11.0,27965884.5,1770495.0,101479900000.0,15.795517355315885,0.0002755805287549554,211883521.5
WV,2024,50.0,189058606.14,1769979.0,106475100000.0,106.81403911571832,0.0017756133231149817,400942127.64
WV,2025,8.0,4339155.0,1769979.0,106475100000.0,2.451529085938308,4.075276754846908e-05,405281282.64
WY,2001,0.0,0.0,494657.0,18741700000.0,0.0,0.0,0.0
WY,2002,0.0,0.0,500017.0,19160800000.0,0.0,0.0,0.0
WY,2003,0.0,0.0,503453.0,21199000000.0,0.0,0.0,0.0
WY,2004,0.0,0.0,509106.0,23418100000.0,0.0,0.0,0.0
WY,2005,0.0,0.0,514157.00000000006,27530200000.0,0.0,0.0,0.0
WY,2006,0.0,0.0,522667.00000000006,32692200000.0,0.0,0.0,0.0
WY,2007,0.0,0.0,534876.0,36912800000.0,0.0,0.0,0.0
WY,2008,0.0,0.0,546043.0,42694600000.0,0.0,0.0,0.0
WY,2009,0.0,0.0,559851.0,36282200000.0,0.0,0.0,0.0
WY,2010,0.0,0.0,564531.0,37567500000.0,0.0,0.0,0.0
WY,2011,0.0,0.0,567491.0,39615100000.0,0.0,0.0,0.0
WY,2012,0.0,0.0,576656.0,38679300000.0,0.0,0.0,0.0
WY,2013,1.0,544575.0,582620.0,39365600000.0,0.9347001476090763,1.38337787306684e-05,544575.0
WY,2014,0.0,0.0,583159.0,40573900000.0,0.0,0.0,544575.0
WY,2015,0.0,0.0,586389.0,38624800000.0,0.0,0.0,544575.0
WY,2016,0.0,0.0,585243.0,36105900000.0,0.0,0.0,544575.0
WY,2017,4.0,6009431.0,579994.0,37620300000.0,10.361195115811542,0.0001597390504594594,6554006.0
WY,2018,3.0,1243500.0,579054.0,39614500000.0,2.1474681117823207,3.13900213305734e-05,7797506.0
WY,2019,2.0,5090876.0,580116.0,40029500000.0,8.775617290335036,0.0001271781061467168,12888382.0
WY,2020,6.0,48053650.0,577681.0,36982700000.0,83.1837121179336,0.001299354833476193,60942032.0
WY,2021,10.0,19068924.0,579636.0,42410600000.0,32.898101567190444,0.0004496263669931574,80010956.0
WY,2022,3.0,4850000.0,581978.0,49570400000.0,8.333648350968593,9.784064683762891e-05,84860956.0
WY,2023,9.0,25215326.759999998,585067.0,51350100000.0,43.098186635034956,0.0004910472766362675,110076282.75999999
WY,2024,4.0,40212800.0,587618.0,51498100000.0,68.43357419275787,0.000780859876383789,150289082.76
WY,2025,9.0,27970184.0,587618.0,51498100000.0,47.59926346708236,0.0005431304067528705,178259266.76
